Imagen,Frontal,Metricas
00_17_1680262567171_rgb.png,NO,Dev:6.60 Ratio:0.04
00_17_1680259750355_rgb.png,NO,Dev:26.75 Ratio:0.01
00_17_1680262478061_rgb.png,SÍ,Dev:0.07 Ratio:0.54
00_17_1680259772031_rgb.png,NO,Dev:10.17 Ratio:0.03
00_17_1680262261913_rgb.png,NO,Dev:9.34 Ratio:0.02
00_17_1680262349215_rgb.png,SÍ,Dev:0.12 Ratio:0.51
00_17_1680262366073_rgb.png,SÍ,Dev:0.05 Ratio:0.53
00_17_1680259636846_rgb.png,SÍ,Dev:0.03 Ratio:0.56
00_17_1680259821706_rgb.png,NO,Dev:55.64 Ratio:0.01
00_17_1680262456389_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262530444_rgb.png,SÍ,Dev:0.07 Ratio:0.55
00_17_1680259681708_rgb.png,SÍ,Dev:0.06 Ratio:0.75
00_17_1680259749752_rgb.png,NO,Dev:1.54 Ratio:0.11
00_17_1680259577540_rgb.png,NO,Dev:2.34 Ratio:0.11
00_17_1680262549711_rgb.png,NO,Dev:3.57 Ratio:0.06
00_17_1680262340785_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680259812976_rgb.png,NO,Dev:11.52 Ratio:0.02
00_17_1680259688633_rgb.png,SÍ,Dev:0.13 Ratio:0.74
00_17_1680259494745_rgb.png,NO,Dev:2.46 Ratio:0.08
00_17_1680262309779_rgb.png,NO,Dev:3.09 Ratio:0.07
00_17_1680262484384_rgb.png,SÍ,Dev:0.00 Ratio:0.52
00_17_1680259600418_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262314294_rgb.png,NO,Dev:4.72 Ratio:0.04
00_17_1680262614133_rgb.png,NO,Dev:3.50 Ratio:0.07
00_17_1680262410329_rgb.png,SÍ,Dev:0.13 Ratio:0.49
00_17_1680259641363_rgb.png,NO,Dev:0.05 Ratio:0.45
00_17_1680259658827_rgb.png,SÍ,Dev:0.01 Ratio:0.88
00_17_1680259754870_rgb.png,NO,Dev:0.75 Ratio:0.22
00_17_1680259791903_rgb.png,NO,Dev:14.41 Ratio:0.02
00_17_1680259752162_rgb.png,NO,Dev:0.89 Ratio:0.20
00_17_1680259492033_rgb.png,NO,Dev:6.32 Ratio:0.02
00_17_1680259659128_rgb.png,SÍ,Dev:0.02 Ratio:1.00
00_17_1680262403103_rgb.png,SÍ,Dev:0.05 Ratio:0.55
00_17_1680259689235_rgb.png,NO,Dev:0.30 Ratio:0.78
00_17_1680262386846_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680262378115_rgb.png,SÍ,Dev:0.08 Ratio:0.52
00_17_1680262341387_rgb.png,SÍ,Dev:0.08 Ratio:0.53
00_17_1680262623466_rgb.png,NO,Dev:1.49 Ratio:0.13
00_17_1680259526963_rgb.png,NO,Dev:4.54 Ratio:0.03
00_17_1680259553156_rgb.png,NO,Dev:3.32 Ratio:0.07
00_17_1680262531046_rgb.png,SÍ,Dev:0.06 Ratio:0.53
00_17_1680262683674_rgb.png,NO,Dev:7.90 Ratio:0.03
00_17_1680262591254_rgb.png,NO,Dev:2.53 Ratio:0.09
00_17_1680259809364_rgb.png,NO,Dev:3.93 Ratio:0.10
00_17_1680262701134_rgb.png,NO,Dev:26.22 Ratio:0.01
00_17_1680262634301_rgb.png,NO,Dev:1.52 Ratio:0.15
00_17_1680259658526_rgb.png,SÍ,Dev:0.03 Ratio:0.71
00_17_1680259464929_rgb.png,NO,Dev:2.54 Ratio:0.08
00_17_1680259808762_rgb.png,NO,Dev:42.83 Ratio:0.01
00_17_1680262347409_rgb.png,SÍ,Dev:0.16 Ratio:0.50
00_17_1680262451874_rgb.png,SÍ,Dev:0.10 Ratio:0.49
00_17_1680262537367_rgb.png,SÍ,Dev:0.02 Ratio:0.55
00_17_1680262299242_rgb.png,NO,Dev:2.80 Ratio:0.08
00_17_1680262487997_rgb.png,SÍ,Dev:0.04 Ratio:0.58
00_17_1680262726421_rgb.png,NO,Dev:3.87 Ratio:0.06
00_17_1680259792505_rgb.png,NO,Dev:10.43 Ratio:0.03
00_17_1680262562353_rgb.png,NO,Dev:22.07 Ratio:0.01
00_17_1680259582054_rgb.png,NO,Dev:1.45 Ratio:0.14
00_17_1680262716788_rgb.png,NO,Dev:1.52 Ratio:0.15
00_17_1680262227898_rgb.png,NO,Dev:7.79 Ratio:0.03
00_17_1680262357944_rgb.png,SÍ,Dev:0.07 Ratio:0.51
00_17_1680259472158_rgb.png,NO,Dev:2.31 Ratio:0.09
00_17_1680259674181_rgb.png,SÍ,Dev:0.10 Ratio:0.53
00_17_1680262425381_rgb.png,SÍ,Dev:0.02 Ratio:0.46
00_17_1680262574998_rgb.png,NO,Dev:23.28 Ratio:0.01
00_17_1680262644839_rgb.png,NO,Dev:3.25 Ratio:0.07
00_17_1680262536765_rgb.png,SÍ,Dev:0.02 Ratio:0.57
00_17_1680262298640_rgb.png,NO,Dev:5.14 Ratio:0.04
00_17_1680262555130_rgb.png,NO,Dev:1.67 Ratio:0.13
00_17_1680259822609_rgb.png,NO,Dev:43.72 Ratio:0.01
00_17_1680259551952_rgb.png,NO,Dev:1.69 Ratio:0.11
00_17_1680259738011_rgb.png,NO,Dev:4.45 Ratio:0.05
00_17_1680262453078_rgb.png,SÍ,Dev:0.05 Ratio:0.47
00_17_1680262317002_rgb.png,NO,Dev:32.18 Ratio:0.01
00_17_1680259756074_rgb.png,NO,Dev:0.73 Ratio:0.23
00_17_1680259793107_rgb.png,NO,Dev:9.08 Ratio:0.03
00_17_1680262298338_rgb.png,NO,Dev:9.08 Ratio:0.02
00_17_1680259816890_rgb.png,NO,Dev:5.34 Ratio:0.05
00_17_1680259552855_rgb.png,NO,Dev:6.49 Ratio:0.03
00_17_1680262702037_rgb.png,NO,Dev:91.58 Ratio:0.00
00_17_1680262189367_rgb.png,NO,Dev:7.11 Ratio:0.03
00_17_1680262195990_rgb.png,NO,Dev:20.88 Ratio:0.01
00_17_1680262444348_rgb.png,SÍ,Dev:0.13 Ratio:0.51
00_17_1680259577841_rgb.png,NO,Dev:4.86 Ratio:0.05
00_17_1680259827427_rgb.png,NO,Dev:0.70 Ratio:0.35
00_17_1680262360352_rgb.png,SÍ,Dev:0.17 Ratio:0.55
00_17_1680262481071_rgb.png,NO,Dev:0.44 Ratio:0.64
00_17_1680259837363_rgb.png,NO,Dev:7.66 Ratio:0.03
00_17_1680262224587_rgb.png,NO,Dev:6.01 Ratio:0.03
00_17_1680262707757_rgb.png,NO,Dev:6.94 Ratio:0.04
00_17_1680262214352_rgb.png,NO,Dev:3.01 Ratio:0.06
00_17_1680259476074_rgb.png,NO,Dev:1.51 Ratio:0.13
00_17_1680262372996_rgb.png,SÍ,Dev:0.11 Ratio:0.55
00_17_1680262473546_rgb.png,NO,Dev:0.20 Ratio:0.55
00_17_1680262505156_rgb.png,SÍ,Dev:0.10 Ratio:0.51
00_17_1680262428392_rgb.png,SÍ,Dev:0.02 Ratio:0.50
00_17_1680262710467_rgb.png,NO,Dev:75.39 Ratio:0.00
00_17_1680262312187_rgb.png,NO,Dev:14.23 Ratio:0.01
00_17_1680262275459_rgb.png,NO,Dev:4.04 Ratio:0.05
00_17_1680262405210_rgb.png,SÍ,Dev:0.13 Ratio:0.50
00_17_1680262700232_rgb.png,NO,Dev:3.90 Ratio:0.07
00_17_1680259701577_rgb.png,SÍ,Dev:0.02 Ratio:0.55
00_17_1680259645878_rgb.png,SÍ,Dev:0.01 Ratio:0.56
00_17_1680259594096_rgb.png,NO,Dev:1.48 Ratio:0.15
00_17_1680259517930_rgb.png,NO,Dev:0.62 Ratio:0.16
00_17_1680262254989_rgb.png,NO,Dev:5.29 Ratio:0.04
00_17_1680262239938_rgb.png,NO,Dev:6.17 Ratio:0.03
00_17_1680262520810_rgb.png,SÍ,Dev:0.05 Ratio:0.49
00_17_1680259628417_rgb.png,SÍ,Dev:0.04 Ratio:0.56
00_17_1680262515993_rgb.png,SÍ,Dev:0.04 Ratio:0.56
00_17_1680262725819_rgb.png,NO,Dev:5.10 Ratio:0.05
00_17_1680262504554_rgb.png,SÍ,Dev:0.03 Ratio:0.54
00_17_1680259601020_rgb.png,SÍ,Dev:0.00 Ratio:0.56
00_17_1680259576336_rgb.png,NO,Dev:42.37 Ratio:0.01
00_17_1680262609919_rgb.png,NO,Dev:200.07 Ratio:0.00
00_17_1680262477458_rgb.png,SÍ,Dev:0.02 Ratio:0.51
00_17_1680259561887_rgb.png,NO,Dev:3.02 Ratio:0.07
00_17_1680259759387_rgb.png,NO,Dev:9.97 Ratio:0.02
00_17_1680259562489_rgb.png,NO,Dev:2.52 Ratio:0.11
00_17_1680262587341_rgb.png,NO,Dev:1.23 Ratio:0.13
00_17_1680259788289_rgb.png,NO,Dev:118.70 Ratio:0.00
00_17_1680262246863_rgb.png,NO,Dev:3.50 Ratio:0.06
00_17_1680259632030_rgb.png,SÍ,Dev:0.06 Ratio:0.57
00_17_1680259610354_rgb.png,SÍ,Dev:0.04 Ratio:0.56
00_17_1680259608849_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680259483601_rgb.png,NO,Dev:5.25 Ratio:0.04
00_17_1680259619987_rgb.png,SÍ,Dev:0.05 Ratio:0.56
00_17_1680262200204_rgb.png,NO,Dev:22.09 Ratio:0.01
00_17_1680262451271_rgb.png,SÍ,Dev:0.07 Ratio:0.47
00_17_1680262310983_rgb.png,NO,Dev:1.11 Ratio:0.15
00_17_1680259469143_rgb.png,NO,Dev:2.27 Ratio:0.08
00_17_1680262599684_rgb.png,NO,Dev:1.08 Ratio:0.19
00_17_1680262426887_rgb.png,SÍ,Dev:0.04 Ratio:0.48
00_17_1680262725518_rgb.png,NO,Dev:2.57 Ratio:0.09
00_17_1680262674042_rgb.png,NO,Dev:3.76 Ratio:0.07
00_17_1680262571685_rgb.png,NO,Dev:6.16 Ratio:0.04
00_17_1680262247164_rgb.png,NO,Dev:7.75 Ratio:0.03
00_17_1680259669364_rgb.png,SÍ,Dev:0.06 Ratio:0.58
00_17_1680262504855_rgb.png,SÍ,Dev:0.09 Ratio:0.51
00_17_1680262449465_rgb.png,SÍ,Dev:0.07 Ratio:0.48
00_17_1680259794612_rgb.png,NO,Dev:3.16 Ratio:0.10
00_17_1680262304058_rgb.png,NO,Dev:2.63 Ratio:0.08
00_17_1680262516595_rgb.png,SÍ,Dev:0.03 Ratio:0.49
00_17_1680262284791_rgb.png,NO,Dev:2.40 Ratio:0.15
00_17_1680262562956_rgb.png,NO,Dev:1.88 Ratio:0.12
00_17_1680259561586_rgb.png,NO,Dev:3.72 Ratio:0.06
00_17_1680262223383_rgb.png,NO,Dev:4.88 Ratio:0.03
00_17_1680262331453_rgb.png,NO,Dev:0.83 Ratio:0.19
00_17_1680259620589_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680259608548_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680259470351_rgb.png,NO,Dev:2.06 Ratio:0.10
00_17_1680262640322_rgb.png,NO,Dev:2.42 Ratio:0.10
00_17_1680262427188_rgb.png,SÍ,Dev:0.01 Ratio:0.49
00_17_1680259654609_rgb.png,SÍ,Dev:0.00 Ratio:0.53
00_17_1680259722053_rgb.png,NO,Dev:35.55 Ratio:0.01
00_17_1680262211642_rgb.png,NO,Dev:8.25 Ratio:0.02
00_17_1680262460904_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680262245357_rgb.png,NO,Dev:2.52 Ratio:0.07
00_17_1680259629019_rgb.png,SÍ,Dev:0.03 Ratio:0.56
00_17_1680259468541_rgb.png,NO,Dev:2.64 Ratio:0.08
00_17_1680262192378_rgb.png,NO,Dev:11.12 Ratio:0.02
00_17_1680262722808_rgb.png,NO,Dev:2.70 Ratio:0.10
00_17_1680259721150_rgb.png,NO,Dev:2.82 Ratio:0.09
00_17_1680262728830_rgb.png,NO,Dev:2.54 Ratio:0.08
00_17_1680262488901_rgb.png,SÍ,Dev:0.10 Ratio:0.56
00_17_1680262302252_rgb.png,NO,Dev:3.62 Ratio:0.06
00_17_1680262522014_rgb.png,SÍ,Dev:0.07 Ratio:0.51
00_17_1680259592290_rgb.png,NO,Dev:1.49 Ratio:0.15
00_17_1680262473847_rgb.png,NO,Dev:0.26 Ratio:0.55
00_17_1680262517197_rgb.png,SÍ,Dev:0.09 Ratio:0.48
00_17_1680259549543_rgb.png,NO,Dev:2.49 Ratio:0.08
00_17_1680262285393_rgb.png,NO,Dev:3.73 Ratio:0.13
00_17_1680262369384_rgb.png,SÍ,Dev:0.03 Ratio:0.55
00_17_1680262723712_rgb.png,NO,Dev:2.25 Ratio:0.11
00_17_1680262548206_rgb.png,NO,Dev:1.78 Ratio:0.12
00_17_1680262711069_rgb.png,NO,Dev:6.48 Ratio:0.04
00_17_1680259676890_rgb.png,SÍ,Dev:0.01 Ratio:0.53
00_17_1680262368782_rgb.png,SÍ,Dev:0.02 Ratio:0.49
00_17_1680262244755_rgb.png,NO,Dev:8.27 Ratio:0.02
00_17_1680262225189_rgb.png,NO,Dev:387.18 Ratio:0.00
00_17_1680262462108_rgb.png,SÍ,Dev:0.05 Ratio:0.66
00_17_1680259497757_rgb.png,NO,Dev:1.43 Ratio:0.13
00_17_1680262503350_rgb.png,SÍ,Dev:0.11 Ratio:0.57
00_17_1680262704145_rgb.png,NO,Dev:4.44 Ratio:0.05
00_17_1680262336270_rgb.png,NO,Dev:0.26 Ratio:0.36
00_17_1680259525457_rgb.png,NO,Dev:1.04 Ratio:0.14
00_17_1680259805752_rgb.png,NO,Dev:1.93 Ratio:0.24
00_17_1680259788891_rgb.png,NO,Dev:8.63 Ratio:0.03
00_17_1680259780763_rgb.png,NO,Dev:15.47 Ratio:0.02
00_17_1680259558575_rgb.png,NO,Dev:4.25 Ratio:0.05
00_17_1680259718742_rgb.png,NO,Dev:14.05 Ratio:0.02
00_17_1680259806655_rgb.png,NO,Dev:3.90 Ratio:0.11
00_17_1680259696159_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262238133_rgb.png,NO,Dev:14.70 Ratio:0.01
00_17_1680262520208_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680259466134_rgb.png,NO,Dev:2.78 Ratio:0.07
00_17_1680262363363_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680262595469_rgb.png,NO,Dev:4.14 Ratio:0.06
00_17_1680262207427_rgb.png,NO,Dev:2.22 Ratio:0.07
00_17_1680259719344_rgb.png,NO,Dev:7.66 Ratio:0.03
00_17_1680259781365_rgb.png,NO,Dev:11.21 Ratio:0.02
00_17_1680259521844_rgb.png,NO,Dev:3.76 Ratio:0.04
00_17_1680259725065_rgb.png,NO,Dev:2.87 Ratio:0.08
00_17_1680259606139_rgb.png,SÍ,Dev:0.03 Ratio:0.54
00_17_1680262270041_rgb.png,NO,Dev:52.49 Ratio:0.00
00_17_1680259683214_rgb.png,SÍ,Dev:0.11 Ratio:0.56
00_17_1680262455486_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680262540980_rgb.png,SÍ,Dev:0.08 Ratio:0.54
00_17_1680259694955_rgb.png,SÍ,Dev:0.04 Ratio:0.56
00_17_1680259755773_rgb.png,NO,Dev:0.79 Ratio:0.20
00_17_1680259559177_rgb.png,NO,Dev:2.76 Ratio:0.07
00_17_1680259517328_rgb.png,NO,Dev:0.72 Ratio:0.15
00_17_1680259630224_rgb.png,SÍ,Dev:0.12 Ratio:0.48
00_17_1680259807257_rgb.png,NO,Dev:6.53 Ratio:0.04
00_17_1680262424177_rgb.png,SÍ,Dev:0.07 Ratio:0.52
00_17_1680259651901_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262544593_rgb.png,NO,Dev:3.15 Ratio:0.07
00_17_1680262514789_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680259682612_rgb.png,NO,Dev:0.19 Ratio:0.69
00_17_1680259604935_rgb.png,SÍ,Dev:0.02 Ratio:0.56
00_17_1680262365169_rgb.png,SÍ,Dev:0.08 Ratio:0.56
00_17_1680259523048_rgb.png,NO,Dev:4.67 Ratio:0.04
00_17_1680259678999_rgb.png,SÍ,Dev:0.03 Ratio:0.57
00_17_1680259580849_rgb.png,NO,Dev:3.81 Ratio:0.07
00_17_1680262344097_rgb.png,SÍ,Dev:0.02 Ratio:0.52
00_17_1680259676288_rgb.png,SÍ,Dev:0.03 Ratio:0.57
00_17_1680262422371_rgb.png,SÍ,Dev:0.08 Ratio:0.53
00_17_1680259522446_rgb.png,NO,Dev:1.04 Ratio:0.13
00_17_1680259823212_rgb.png,NO,Dev:3.80 Ratio:0.07
00_17_1680262475051_rgb.png,NO,Dev:0.27 Ratio:0.59
00_17_1680262364567_rgb.png,SÍ,Dev:0.04 Ratio:0.55
00_17_1680262394372_rgb.png,SÍ,Dev:0.06 Ratio:0.50
00_17_1680259603429_rgb.png,SÍ,Dev:0.01 Ratio:0.55
00_17_1680259720247_rgb.png,NO,Dev:3.68 Ratio:0.07
00_17_1680262182744_rgb.png,NO,Dev:4.87 Ratio:0.04
00_17_1680259579345_rgb.png,NO,Dev:3.35 Ratio:0.07
00_17_1680262350720_rgb.png,SÍ,Dev:0.05 Ratio:0.51
00_17_1680262342291_rgb.png,SÍ,Dev:0.04 Ratio:0.53
00_17_1680259761193_rgb.png,NO,Dev:20.70 Ratio:0.01
00_17_1680262666216_rgb.png,NO,Dev:3.32 Ratio:0.08
00_17_1680259516726_rgb.png,NO,Dev:0.81 Ratio:0.17
00_17_1680259637749_rgb.png,SÍ,Dev:0.01 Ratio:0.52
00_17_1680262728228_rgb.png,NO,Dev:3.61 Ratio:0.06
00_17_1680259693449_rgb.png,SÍ,Dev:0.12 Ratio:0.58
00_17_1680262202010_rgb.png,NO,Dev:212.53 Ratio:0.00
00_17_1680262453680_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680262264621_rgb.png,NO,Dev:4.22 Ratio:0.05
00_17_1680259587472_rgb.png,NO,Dev:1.37 Ratio:0.16
00_17_1680259560080_rgb.png,NO,Dev:2.54 Ratio:0.09
00_17_1680262542184_rgb.png,NO,Dev:0.88 Ratio:0.35
00_17_1680259817793_rgb.png,NO,Dev:12.02 Ratio:0.02
00_17_1680259667557_rgb.png,SÍ,Dev:0.07 Ratio:0.52
00_17_1680262308876_rgb.png,NO,Dev:2.61 Ratio:0.09
00_17_1680262585234_rgb.png,NO,Dev:7.93 Ratio:0.03
00_17_1680259788590_rgb.png,NO,Dev:18.86 Ratio:0.01
00_17_1680262678257_rgb.png,NO,Dev:6.54 Ratio:0.03
00_17_1680262352225_rgb.png,SÍ,Dev:0.06 Ratio:0.52
00_17_1680262351322_rgb.png,SÍ,Dev:0.03 Ratio:0.50
00_17_1680259652503_rgb.png,NO,Dev:0.20 Ratio:0.48
00_17_1680259760591_rgb.png,NO,Dev:10.03 Ratio:0.03
00_17_1680262720100_rgb.png,NO,Dev:5.55 Ratio:0.05
00_17_1680262183346_rgb.png,NO,Dev:5.19 Ratio:0.04
00_17_1680262399491_rgb.png,SÍ,Dev:0.01 Ratio:0.48
00_17_1680259588075_rgb.png,NO,Dev:1.57 Ratio:0.14
00_17_1680259496251_rgb.png,NO,Dev:4.82 Ratio:0.04
00_17_1680262584632_rgb.png,NO,Dev:4.40 Ratio:0.05
00_17_1680262198397_rgb.png,NO,Dev:4.45 Ratio:0.06
00_17_1680262387749_rgb.png,SÍ,Dev:0.01 Ratio:0.53
00_17_1680259653105_rgb.png,SÍ,Dev:0.12 Ratio:0.49
00_17_1680262407619_rgb.png,SÍ,Dev:0.15 Ratio:0.54
00_17_1680262509974_rgb.png,SÍ,Dev:0.02 Ratio:0.52
00_17_1680259463420_rgb.png,NO,Dev:4.26 Ratio:0.05
00_17_1680262388653_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680262621359_rgb.png,NO,Dev:2.07 Ratio:0.11
00_17_1680262611123_rgb.png,NO,Dev:6.65 Ratio:0.03
00_17_1680262311284_rgb.png,NO,Dev:1.25 Ratio:0.14
00_17_1680262519003_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680259828331_rgb.png,NO,Dev:7.83 Ratio:0.03
00_17_1680262529842_rgb.png,SÍ,Dev:0.11 Ratio:0.50
00_17_1680259644373_rgb.png,NO,Dev:0.05 Ratio:0.44
00_17_1680259810267_rgb.png,NO,Dev:2.59 Ratio:0.21
00_17_1680262433811_rgb.png,SÍ,Dev:0.09 Ratio:0.53
00_17_1680262511780_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262211943_rgb.png,NO,Dev:34.83 Ratio:0.01
00_17_1680262358847_rgb.png,SÍ,Dev:0.07 Ratio:0.53
00_17_1680259779558_rgb.png,NO,Dev:485.51 Ratio:0.00
00_17_1680262193582_rgb.png,NO,Dev:60.12 Ratio:0.00
00_17_1680259502574_rgb.png,NO,Dev:0.87 Ratio:0.19
00_17_1680262488599_rgb.png,SÍ,Dev:0.11 Ratio:0.58
00_17_1680262389255_rgb.png,SÍ,Dev:0.08 Ratio:0.55
00_17_1680262310682_rgb.png,NO,Dev:1.55 Ratio:0.09
00_17_1680262489202_rgb.png,SÍ,Dev:0.10 Ratio:0.53
00_17_1680262359148_rgb.png,SÍ,Dev:0.09 Ratio:0.53
00_17_1680262632796_rgb.png,NO,Dev:2.49 Ratio:0.08
00_17_1680262400695_rgb.png,SÍ,Dev:0.03 Ratio:0.48
00_17_1680259794913_rgb.png,NO,Dev:17.21 Ratio:0.02
00_17_1680262418156_rgb.png,SÍ,Dev:0.03 Ratio:0.52
00_17_1680262736657_rgb.png,NO,Dev:14.28 Ratio:0.02
00_17_1680262316100_rgb.png,NO,Dev:10.83 Ratio:0.02
00_17_1680262590352_rgb.png,NO,Dev:4.78 Ratio:0.05
00_17_1680262610521_rgb.png,NO,Dev:3.60 Ratio:0.06
00_17_1680262180938_rgb.png,NO,Dev:1.96 Ratio:0.09
00_17_1680259724763_rgb.png,NO,Dev:3.48 Ratio:0.07
00_17_1680262518401_rgb.png,SÍ,Dev:0.03 Ratio:0.50
00_17_1680262414243_rgb.png,SÍ,Dev:0.12 Ratio:0.54
00_17_1680262528938_rgb.png,SÍ,Dev:0.08 Ratio:0.53
00_17_1680259460708_rgb.png,NO,Dev:1.76 Ratio:0.13
00_17_1680262652966_rgb.png,NO,Dev:4.11 Ratio:0.13
00_17_1680262231810_rgb.png,NO,Dev:1423.69 Ratio:0.00
00_17_1680262413942_rgb.png,SÍ,Dev:0.07 Ratio:0.54
00_17_1680262263417_rgb.png,NO,Dev:3.74 Ratio:0.04
00_17_1680262588546_rgb.png,NO,Dev:3.28 Ratio:0.06
00_17_1680259744031_rgb.png,NO,Dev:107.59 Ratio:0.00
00_17_1680259638653_rgb.png,SÍ,Dev:0.01 Ratio:0.59
00_17_1680262512683_rgb.png,SÍ,Dev:0.15 Ratio:0.54
00_17_1680259606741_rgb.png,SÍ,Dev:0.00 Ratio:0.55
00_17_1680259712717_rgb.png,SÍ,Dev:0.04 Ratio:0.54
00_17_1680259542018_rgb.png,NO,Dev:1.62 Ratio:0.13
00_17_1680259564296_rgb.png,NO,Dev:0.77 Ratio:0.33
00_17_1680262401297_rgb.png,SÍ,Dev:0.02 Ratio:0.49
00_17_1680259639255_rgb.png,SÍ,Dev:0.01 Ratio:0.57
00_17_1680262339882_rgb.png,SÍ,Dev:0.06 Ratio:0.52
00_17_1680259714223_rgb.png,SÍ,Dev:0.00 Ratio:0.55
00_17_1680259713922_rgb.png,SÍ,Dev:0.02 Ratio:0.54
00_17_1680262552421_rgb.png,NO,Dev:1.62 Ratio:0.12
00_17_1680262197494_rgb.png,NO,Dev:7836.25 Ratio:0.00
00_17_1680259487517_rgb.png,NO,Dev:2.94 Ratio:0.06
00_17_1680262643634_rgb.png,NO,Dev:3.06 Ratio:0.07
00_17_1680259566402_rgb.png,NO,Dev:3.34 Ratio:0.08
00_17_1680262254688_rgb.png,NO,Dev:3.14 Ratio:0.06
00_17_1680262743582_rgb.png,NO,Dev:0.13 Ratio:0.36
00_17_1680259763902_rgb.png,NO,Dev:8.09 Ratio:0.03
00_17_1680259764203_rgb.png,NO,Dev:7.15 Ratio:0.03
00_17_1680259482396_rgb.png,NO,Dev:9.04 Ratio:0.02
00_17_1680262441035_rgb.png,SÍ,Dev:0.06 Ratio:0.53
00_17_1680262588847_rgb.png,NO,Dev:32.90 Ratio:0.01
00_17_1680259717838_rgb.png,NO,Dev:22.68 Ratio:0.01
00_17_1680259775645_rgb.png,NO,Dev:6.85 Ratio:0.05
00_17_1680262589148_rgb.png,NO,Dev:1.64 Ratio:0.13
00_17_1680259567004_rgb.png,NO,Dev:84.84 Ratio:0.00
00_17_1680262526229_rgb.png,SÍ,Dev:0.06 Ratio:0.55
00_17_1680259660332_rgb.png,SÍ,Dev:0.08 Ratio:0.84
00_17_1680262440433_rgb.png,SÍ,Dev:0.02 Ratio:0.51
00_17_1680262365470_rgb.png,SÍ,Dev:0.06 Ratio:0.53
00_17_1680262737259_rgb.png,NO,Dev:4.61 Ratio:0.05
00_17_1680259501972_rgb.png,NO,Dev:1.48 Ratio:0.12
00_17_1680262532250_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262212545_rgb.png,NO,Dev:6.91 Ratio:0.03
00_17_1680262633398_rgb.png,NO,Dev:1.78 Ratio:0.11
00_17_1680259767515_rgb.png,NO,Dev:17.29 Ratio:0.01
00_17_1680259463724_rgb.png,NO,Dev:1.72 Ratio:0.12
00_17_1680262553023_rgb.png,NO,Dev:1.57 Ratio:0.13
00_17_1680259818094_rgb.png,NO,Dev:5.26 Ratio:0.05
00_17_1680262358546_rgb.png,SÍ,Dev:0.09 Ratio:0.53
00_17_1680262226996_rgb.png,NO,Dev:178.46 Ratio:0.00
00_17_1680259619686_rgb.png,SÍ,Dev:0.02 Ratio:0.60
00_17_1680259502875_rgb.png,NO,Dev:0.84 Ratio:0.21
00_17_1680262193883_rgb.png,NO,Dev:14.28 Ratio:0.01
00_17_1680262250173_rgb.png,NO,Dev:13.17 Ratio:0.01
00_17_1680262665011_rgb.png,NO,Dev:1.96 Ratio:0.10
00_17_1680259515521_rgb.png,NO,Dev:4.36 Ratio:0.05
00_17_1680259578443_rgb.png,NO,Dev:2.84 Ratio:0.09
00_17_1680262324228_rgb.png,NO,Dev:12.98 Ratio:0.02
00_17_1680262697222_rgb.png,NO,Dev:29.47 Ratio:0.01
00_17_1680262447660_rgb.png,SÍ,Dev:0.13 Ratio:0.55
00_17_1680262609618_rgb.png,NO,Dev:87.88 Ratio:0.00
00_17_1680259699771_rgb.png,NO,Dev:0.18 Ratio:0.66
00_17_1680262620757_rgb.png,NO,Dev:2.47 Ratio:0.09
00_17_1680262540679_rgb.png,SÍ,Dev:0.08 Ratio:0.54
00_17_1680259647384_rgb.png,SÍ,Dev:0.03 Ratio:0.57
00_17_1680262453981_rgb.png,SÍ,Dev:0.02 Ratio:0.53
00_17_1680259509200_rgb.png,NO,Dev:0.94 Ratio:0.15
00_17_1680262282082_rgb.png,NO,Dev:2.47 Ratio:0.14
00_17_1680262654170_rgb.png,NO,Dev:7.43 Ratio:0.09
00_17_1680259597108_rgb.png,NO,Dev:2.11 Ratio:0.11
00_17_1680262526530_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262423876_rgb.png,SÍ,Dev:0.03 Ratio:0.53
00_17_1680262404307_rgb.png,SÍ,Dev:0.16 Ratio:0.48
00_17_1680262639720_rgb.png,NO,Dev:1.73 Ratio:0.13
00_17_1680262333861_rgb.png,NO,Dev:4.42 Ratio:0.05
